epoch 419 loss: 0.2136880805095037, elapse time: 2.361292839050293
epoch 420 loss: 0.21486884189976585, elapse time: 2.3653945922851562
epoch 421 loss: 0.21364302767647636, elapse time: 2.37890362739563
epoch 422 loss: 0.21442613336775038, elapse time: 2.3649399280548096
epoch 423 loss: 0.21292957994672987, elapse time: 2.3809702396392822
epoch 424 loss: 0.21391628185908, elapse time: 2.360165596008301
epoch 425 loss: 0.2136409365468555, elapse time: 2.363654375076294
epoch 426 loss: 0.21054335766368443, elapse time: 2.3668429851531982
epoch 427 loss: 0.21374082068602243, elapse time: 2.3554811477661133
epoch 428 loss: 0.21000568403138054, elapse time: 2.3558685779571533
epoch 429 loss: 0.20970861779318917, elapse time: 2.3648550510406494
epoch 430 loss: 0.21443178918626574, elapse time: 2.358837366104126
epoch 431 loss: 0.21323209173149532, elapse time: 2.3661277294158936
epoch 432 loss: 0.21350687907801735, elapse time: 2.3986237049102783
epoch 433 loss: 0.2155730144845115, elapse time: 2.3566184043884277
epoch 434 loss: 0.21211453113290998, elapse time: 2.359388828277588
epoch 435 loss: 0.21254686017831168, elapse time: 2.36604380607605
epoch 436 loss: 0.21655157705148062, elapse time: 2.3563156127929688
epoch 437 loss: 0.21117306252320608, elapse time: 2.3635752201080322
epoch 438 loss: 0.21678203675482008, elapse time: 2.354907989501953
epoch 439 loss: 0.20948919322755602, elapse time: 2.3584163188934326
epoch 440 loss: 0.21145609352323744, elapse time: 2.361593246459961
epoch 441 loss: 0.21012713346216413, elapse time: 2.36329984664917
epoch 442 loss: 0.21338837179872724, elapse time: 2.363133192062378
epoch 443 loss: 0.21603719062275356, elapse time: 2.361706495285034
epoch 444 loss: 0.21384075780709585, elapse time: 2.357036590576172
epoch 445 loss: 0.209929957985878, elapse time: 2.3590991497039795
epoch 446 loss: 0.2137007928556866, elapse time: 2.3694183826446533
epoch 447 loss: 0.21220386193858254, elapse time: 2.365708827972412
epoch 448 loss: 0.20871116717656454, elapse time: 2.3498659133911133
epoch 449 loss: 0.2133546984857983, elapse time: 2.3581697940826416
epoch 450 loss: 0.21007189320193398, elapse time: 2.353065013885498
epoch 451 loss: 0.21427070597807565, elapse time: 2.3551716804504395
epoch 452 loss: 0.21286182271109688, elapse time: 2.3638851642608643
epoch 453 loss: 0.21321916745768654, elapse time: 2.377957582473755
epoch 454 loss: 0.20905403958426583, elapse time: 2.3652005195617676
epoch 455 loss: 0.20840762390030754, elapse time: 2.3777427673339844
epoch 456 loss: 0.20946055981847975, elapse time: 2.35513973236084
epoch 457 loss: 0.21229947772290972, elapse time: 2.3569495677948
epoch 458 loss: 0.21388186348809135, elapse time: 2.3582351207733154
epoch 459 loss: 0.2093908323182, elapse time: 2.3619863986968994
epoch 460 loss: 0.21185832056734297, elapse time: 2.362293004989624
epoch 461 loss: 0.2128797024488449, elapse time: 2.3617630004882812
epoch 462 loss: 0.21566438012652928, elapse time: 2.3603458404541016
epoch 463 loss: 0.21538758112324607, elapse time: 2.3566513061523438
epoch 464 loss: 0.2084375669558843, elapse time: 2.367988109588623
epoch 465 loss: 0.21340129441685146, elapse time: 2.362966537475586
epoch 466 loss: 0.21329053574138218, elapse time: 2.364558219909668
epoch 467 loss: 0.2127561718225479, elapse time: 2.3560221195220947
epoch 468 loss: 0.20971187618043688, elapse time: 2.3576102256774902
epoch 469 loss: 0.21143360767099592, elapse time: 2.3570806980133057
epoch 470 loss: 0.2108253389596939, elapse time: 2.3571794033050537
epoch 471 loss: 0.2129709074894587, elapse time: 2.3649139404296875
epoch 472 loss: 0.2109095056851705, elapse time: 2.359177589416504
epoch 473 loss: 0.21321128639909956, elapse time: 2.356473207473755
epoch 474 loss: 0.21413692997561562, elapse time: 2.3620104789733887
epoch 475 loss: 0.21345939570003086, elapse time: 2.362985134124756
epoch 476 loss: 0.2095295488834381, elapse time: 2.3622443675994873
epoch 477 loss: 0.21037962204880184, elapse time: 2.359294891357422
epoch 478 loss: 0.21197108924388885, elapse time: 2.3620545864105225
epoch 479 loss: 0.20908086664146847, elapse time: 2.357670545578003
epoch 480 loss: 0.21173490418328178, elapse time: 2.3689591884613037
epoch 481 loss: 0.207732649313079, elapse time: 2.360471487045288
epoch 482 loss: 0.20981800887319776, elapse time: 2.3595399856567383
epoch 483 loss: 0.2122155080238978, elapse time: 2.348853349685669
epoch 484 loss: 0.2109866887331009, elapse time: 2.355733633041382
epoch 485 loss: 0.2107359055015776, elapse time: 2.355571746826172
epoch 486 loss: 0.2166539745198356, elapse time: 2.3691649436950684
epoch 487 loss: 0.20896383126576742, elapse time: 2.361143112182617
epoch 488 loss: 0.21108405457602608, elapse time: 2.3591835498809814
epoch 489 loss: 0.2063839551475313, elapse time: 2.3584237098693848
epoch 490 loss: 0.20852336949772304, elapse time: 2.3636727333068848
epoch 491 loss: 0.2081247733698951, elapse time: 2.3640875816345215
epoch 492 loss: 0.20793157484796312, elapse time: 2.3548758029937744
epoch 493 loss: 0.20953394638167488, elapse time: 2.360496997833252
epoch 494 loss: 0.2085596505138609, elapse time: 2.3544647693634033
epoch 495 loss: 0.20777520371807945, elapse time: 2.3639190196990967
epoch 496 loss: 0.20541413293944466, elapse time: 2.350541591644287
epoch 497 loss: 0.20785325434472826, elapse time: 2.361863613128662
epoch 498 loss: 0.20861837102307212, elapse time: 2.3647115230560303
epoch 499 loss: 0.20984620187017652, elapse time: 2.3560609817504883
epoch 500 loss: 0.20882291595141092, elapse time: 2.3593571186065674
epoch 501 loss: 0.20591768953535292, elapse time: 2.357279062271118
epoch 502 loss: 0.2054907348420885, elapse time: 2.355926990509033
epoch 503 loss: 0.20288115905390847, elapse time: 2.351893186569214
epoch 504 loss: 0.20417533649338615, elapse time: 2.363236427307129
epoch 505 loss: 0.2067651997009913, elapse time: 2.3535256385803223
epoch 506 loss: 0.20533151262336308, elapse time: 2.375969409942627
epoch 507 loss: 0.20452187458674112, elapse time: 2.3531312942504883
epoch 508 loss: 0.2046825885772705, elapse time: 2.369030237197876
epoch 509 loss: 0.20449014339182112, elapse time: 2.3624398708343506
epoch 510 loss: 0.20942727890279558, elapse time: 2.361506223678589
epoch 511 loss: 0.21220999624994066, elapse time: 2.3532493114471436
epoch 512 loss: 0.207723468542099, elapse time: 2.352080821990967
epoch 513 loss: 0.2080826693110996, elapse time: 2.3716325759887695
epoch 514 loss: 0.20791079931788975, elapse time: 2.363166332244873
epoch 515 loss: 0.2084240582254198, elapse time: 2.3594589233398438
epoch 516 loss: 0.2076783213350508, elapse time: 2.3709805011749268
epoch 517 loss: 0.20827896893024445, elapse time: 2.3571441173553467
epoch 518 loss: 0.20822043385770586, elapse time: 2.3621017932891846
epoch 519 loss: 0.2062372797065311, elapse time: 2.360433340072632
epoch 520 loss: 0.20544582770930397, elapse time: 2.3650519847869873
epoch 521 loss: 0.20794967975881365, elapse time: 2.358264684677124
epoch 522 loss: 0.20830510556697845, elapse time: 2.363529682159424
epoch 523 loss: 0.21400251156753963, elapse time: 2.3621349334716797
epoch 524 loss: 0.2087491038772795, elapse time: 2.360969305038452
epoch 525 loss: 0.20806177622742122, elapse time: 2.3644182682037354
epoch 526 loss: 0.20627851287523905, elapse time: 2.3625054359436035
epoch 527 loss: 0.20769471095667946, elapse time: 2.36926007270813
epoch 528 loss: 0.20804723600546518, elapse time: 2.361982822418213
epoch 529 loss: 0.20615173214011723, elapse time: 2.364901065826416
epoch 530 loss: 0.20607332719696891, elapse time: 2.367197275161743
epoch 531 loss: 0.20594808293713462, elapse time: 2.3568224906921387
epoch 532 loss: 0.20565766758388943, elapse time: 2.352344274520874
epoch 533 loss: 0.20212310387028587, elapse time: 2.3559508323669434
epoch 534 loss: 0.20433589816093445, elapse time: 2.3533854484558105
epoch 535 loss: 0.20586900413036346, elapse time: 2.3655636310577393
epoch 536 loss: 0.20709082980950674, elapse time: 2.368800401687622
epoch 537 loss: 0.20830735398663414, elapse time: 2.3609297275543213
epoch 538 loss: 0.20705405705504948, elapse time: 2.3599116802215576
epoch 539 loss: 0.20654108126958212, elapse time: 2.3607606887817383
epoch 540 loss: 0.20371617211235893, elapse time: 2.3603243827819824
epoch 541 loss: 0.20371221005916595, elapse time: 2.363745927810669
epoch 542 loss: 0.20822198854552376, elapse time: 2.363279342651367
epoch 543 loss: 0.20389239655600655, elapse time: 2.3570480346679688
epoch 544 loss: 0.20278245707352957, elapse time: 2.3630592823028564
epoch 545 loss: 0.2044851067993376, elapse time: 2.35935378074646
epoch 546 loss: 0.2065612342622545, elapse time: 2.358475923538208
epoch 547 loss: 0.20382241739167106, elapse time: 2.352043628692627
epoch 548 loss: 0.20923762851291233, elapse time: 2.3597235679626465
epoch 549 loss: 0.20746427277723947, elapse time: 2.3648972511291504
epoch 550 loss: 0.20940592719448936, elapse time: 2.359776020050049
epoch 551 loss: 0.20772122840086618, elapse time: 2.3538334369659424
epoch 552 loss: 0.20689706835481855, elapse time: 2.3900816440582275
epoch 553 loss: 0.2060799780819151, elapse time: 2.3632678985595703
epoch 554 loss: 0.20900662574503157, elapse time: 2.3640427589416504
epoch 555 loss: 0.20645825068155924, elapse time: 2.3567614555358887
epoch 556 loss: 0.20825638870398203, elapse time: 2.3611481189727783
epoch 557 loss: 0.2078242003917694, elapse time: 2.3521087169647217
epoch 558 loss: 0.2083796030945248, elapse time: 2.3551957607269287
epoch 559 loss: 0.2086669769552019, elapse time: 2.3758432865142822
epoch 560 loss: 0.20382871396011776, elapse time: 2.381394624710083
epoch 561 loss: 0.20661068459351858, elapse time: 2.379143238067627
epoch 562 loss: 0.20268421702914768, elapse time: 2.355267286300659
epoch 563 loss: 0.20449103580580819, elapse time: 2.363342761993408
epoch 564 loss: 0.2052416288190418, elapse time: 2.3565447330474854
epoch 565 loss: 0.2032501780324512, elapse time: 2.3588318824768066
epoch 566 loss: 0.20558714866638184, elapse time: 2.3786392211914062
epoch 567 loss: 0.200177444352044, elapse time: 2.3537302017211914
epoch 568 loss: 0.2015854467948278, elapse time: 2.3805949687957764
epoch 569 loss: 0.205870959493849, elapse time: 2.361083507537842
epoch 570 loss: 0.2075318263636695, elapse time: 2.397709369659424
epoch 571 loss: 0.20623861418830025, elapse time: 2.365828275680542
epoch 572 loss: 0.21126201417711046, elapse time: 2.362213611602783
epoch 573 loss: 0.20733575688468087, elapse time: 2.361880302429199
epoch 574 loss: 0.20499574144681296, elapse time: 2.3608858585357666
epoch 575 loss: 0.20366180274221632, elapse time: 2.3616745471954346
epoch 576 loss: 0.20060064064131844, elapse time: 2.359255313873291
epoch 577 loss: 0.20794089800781673, elapse time: 2.356698989868164
epoch 578 loss: 0.20385693344804975, elapse time: 2.3591487407684326
epoch 579 loss: 0.20082985195848677, elapse time: 2.3570961952209473
epoch 580 loss: 0.20061703854136997, elapse time: 2.3574440479278564
epoch 581 loss: 0.2042021072573132, elapse time: 2.3608341217041016
epoch 582 loss: 0.20195746421813965, elapse time: 2.3658573627471924
epoch 583 loss: 0.20505405300193363, elapse time: 2.376927137374878
epoch 584 loss: 0.20677129924297333, elapse time: 2.362614870071411
epoch 585 loss: 0.20227518346574572, elapse time: 2.367039203643799
epoch 586 loss: 0.1992822786172231, elapse time: 2.3740713596343994
epoch 587 loss: 0.19703792035579681, elapse time: 2.3742785453796387
epoch 588 loss: 0.19977402024798924, elapse time: 2.353508472442627
epoch 589 loss: 0.1997797323597802, elapse time: 2.3541955947875977
epoch 590 loss: 0.2004205501741833, elapse time: 2.363137722015381
epoch 591 loss: 0.19849803381496006, elapse time: 2.3558857440948486
epoch 592 loss: 0.2038857357369529, elapse time: 2.3578736782073975
epoch 593 loss: 0.20049666696124607, elapse time: 2.3583626747131348
epoch 594 loss: 0.2043680234087838, elapse time: 2.3656246662139893
epoch 595 loss: 0.20272811750570932, elapse time: 2.359356641769409
epoch 596 loss: 0.19871512883239323, elapse time: 2.357006549835205
epoch 597 loss: 0.20157474279403687, elapse time: 2.358505964279175
epoch 598 loss: 0.20028241806560093, elapse time: 2.35760760307312
epoch 599 loss: 0.19968760344717237, elapse time: 2.3598179817199707
epoch 600 loss: 0.19802118672264946, elapse time: 2.360252618789673
epoch 601 loss: 0.2034379310078091, elapse time: 2.3590543270111084
epoch 602 loss: 0.20358620584011078, elapse time: 2.3826186656951904
epoch 603 loss: 0.20166427890459696, elapse time: 2.3749256134033203
epoch 604 loss: 0.20319263140360513, elapse time: 2.3533735275268555
epoch 605 loss: 0.19938510159651437, elapse time: 2.3554577827453613
epoch 606 loss: 0.20175799561871421, elapse time: 2.357644557952881
epoch 607 loss: 0.20277416706085205, elapse time: 2.3552730083465576
epoch 608 loss: 0.20433573259247673, elapse time: 2.3543410301208496
epoch 609 loss: 0.2011665420399772, elapse time: 2.3633828163146973
epoch 610 loss: 0.2032642645968331, elapse time: 2.363377094268799
epoch 611 loss: 0.19890941017203861, elapse time: 2.368152379989624
epoch 612 loss: 0.19996806482474008, elapse time: 2.369643449783325
epoch 613 loss: 0.1980477256907357, elapse time: 2.3536949157714844
epoch 614 loss: 0.19916178120507133, elapse time: 2.362509250640869
epoch 615 loss: 0.19890400105052525, elapse time: 2.3568637371063232
epoch 616 loss: 0.1997324758105808, elapse time: 2.360438585281372
epoch 617 loss: 0.20089313553439248, elapse time: 2.3682777881622314
epoch 618 loss: 0.20432113938861424, elapse time: 2.367767810821533
epoch 619 loss: 0.19923826886547935, elapse time: 2.361182451248169
epoch 620 loss: 0.19774260289139217, elapse time: 2.354259967803955
epoch 621 loss: 0.19684864580631256, elapse time: 2.377727508544922
epoch 622 loss: 0.19996796051661173, elapse time: 2.3637921810150146
epoch 623 loss: 0.19907249675856697, elapse time: 2.358011245727539
epoch 624 loss: 0.20153381758266026, elapse time: 2.3651578426361084
epoch 625 loss: 0.19795535008112589, elapse time: 2.35235595703125
epoch 626 loss: 0.20072151058250004, elapse time: 2.3587348461151123
epoch 627 loss: 0.20297813912232718, elapse time: 2.3892199993133545
epoch 628 loss: 0.2002811332543691, elapse time: 2.3570330142974854
epoch 629 loss: 0.1994675745566686, elapse time: 2.364546060562134
epoch 630 loss: 0.1951683627234565, elapse time: 2.3602843284606934
epoch 631 loss: 0.20082789990637037, elapse time: 2.359959125518799
epoch 632 loss: 0.1986206273237864, elapse time: 2.356112480163574
epoch 633 loss: 0.19609616696834564, elapse time: 2.367004632949829
epoch 634 loss: 0.19929459856616127, elapse time: 2.3665218353271484
epoch 635 loss: 0.19893079333835179, elapse time: 2.359142780303955
epoch 636 loss: 0.19858514765898386, elapse time: 2.3768904209136963
epoch 637 loss: 0.19948503540621865, elapse time: 2.3790454864501953
epoch 638 loss: 0.2014636860953437, elapse time: 2.3601057529449463
epoch 639 loss: 0.19953489634725782, elapse time: 2.3681421279907227
epoch 640 loss: 0.19859140117963156, elapse time: 2.3581767082214355
epoch 641 loss: 0.199657979938719, elapse time: 2.365121603012085
epoch 642 loss: 0.1998423867755466, elapse time: 2.358104944229126
epoch 643 loss: 0.2012783471080992, elapse time: 2.35666561126709
epoch 644 loss: 0.19965557091765934, elapse time: 2.3570852279663086
epoch 645 loss: 0.19756430553065407, elapse time: 2.3645212650299072
epoch 646 loss: 0.19888535141944885, elapse time: 2.359898805618286
epoch 647 loss: 0.1969001160727607, elapse time: 2.3607559204101562
epoch 648 loss: 0.2003310885694292, elapse time: 2.356966972351074
epoch 649 loss: 0.20588852796289656, elapse time: 2.3587260246276855
epoch 650 loss: 0.2086932510137558, elapse time: 2.373793601989746
epoch 651 loss: 0.20127595133251613, elapse time: 2.370429754257202
epoch 652 loss: 0.20091630187299517, elapse time: 2.384458303451538
epoch 653 loss: 0.19822457763883802, elapse time: 2.354090452194214
epoch 654 loss: 0.1974770641989178, elapse time: 2.368446111679077
epoch 655 loss: 0.1974956343571345, elapse time: 2.379270553588867
epoch 656 loss: 0.1981363660759396, elapse time: 2.359619617462158
epoch 657 loss: 0.19787446657816568, elapse time: 2.366229772567749
epoch 658 loss: 0.2015508148405287, elapse time: 2.4139299392700195
epoch 659 loss: 0.19598344796233708, elapse time: 2.3545148372650146
epoch 660 loss: 0.20202444824907514, elapse time: 2.3642101287841797
epoch 661 loss: 0.20174772871865165, elapse time: 2.3596675395965576
epoch 662 loss: 0.19877547356817457, elapse time: 2.380176544189453
epoch 663 loss: 0.20118018653657702, elapse time: 2.3555185794830322
